0	0	0.00296902
0	0.1	0.0133062
0	0.2	0.0219382
0	0.3	0.0133062
0	0.4	0.00296902

0.1	0	0.0133062
0.1	0.1	0.0596343
0.1	0.2	0.0983203
0.1	0.3	0.0596343
0.1	0.4	0.0133062

0.2	0	0.0219382
0.2	0.1	0.0983203
0.2	0.2	0.162103
0.2	0.3	0.0983203
0.2	0.4	0.0219382

0.3	0	0.0133062
0.3	0.1	0.0596343
0.3	0.2	0.0983203
0.3	0.3	0.0596343
0.3	0.4	0.0133062

0.4	0	0.00296902
0.4	0.1	0.0133062
0.4	0.2	0.0219382
0.4	0.3	0.0133062
0.4	0.4	0.00296902

